Nom,Prénom,Compte twitter,Élu au,twitterid,follows,id,name,screen_name,created_at,time_zone,utc_offset,protected,verified,url,lang,description,statuses_count,favourites_count,followers_count,following,friends_count,listed_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,contributors_enabled,default_profile,default_profile_image,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image
"SERNE","Pierre","@PierreSerne","Conseil régional d'IdF","pierreserne","marclipountz|pkomites|carine_petit|cbrossel|edithgallois|verolevieux|paidenbaum|fvauglin|danielvaillant|ericlejoindre|f_calandra|francoisdagnaud|egregoire|murielguenoux|lilianepays|yonkeuamigo2|toulmet_patrick|jfpellissier|kone_fatou|patricebessac|sylvaindesmet|atachene|psainsard|brunobeschizza|yvespdb|vincentroger754|jerome_coumet|nicolasbonneto|jacquesperreux|jb_bros|brigitte_kuster|frank_cecco|sandrinemees|pjulien18|juliendray|scharnoz|jm_leguen|antoinetteguhl|aurelie_solans|joellemorel11|fatlazreg|mireillegitton|paulineveron|annick_lepetit|didierfischer1|blandiot_faride|mireilleferri|philippeducloux|jgleizes|mdoaeschlimann|cdallonnes|leafiloche|fredhoc|dmbanza|provinisandra|karampatrick|celinemalaise|ericcoquerel|eddieait_of|jushbb|mounirsatouri|gatignon_steph|honore18e|beaudetstephane|fredvalletoux|hichamaffane|hzoughebi|chantal_jouanno|david_belliard|leneouannic|hellakr|jeanlafont|c_najdovski|g_vuilletet|l_lafon|bavay|agillmann|remiferaud|plaurent_pcf|michelevitracp|mpdelagontrie|rosesarkissian|mariannelouis|sgrandgambe|ortegapelletier|robertoadrian|celia_blauel|bernardjomier|baratti_elbaz|g_wortham|yves_contassot|durovray|pascalcherki|fdelapierre|oliviapolski|gilmau|yannicktrigance|h_doucoure|bmarquaille|francoiskalfon|mmancel|julienbargeton|nadiaazoug|emmanuelmaurel|jeromeimpe|nabilakeramane|ch_brun|yannwehrling|jvplace|mpbadre|sdeschiens|llechatellier|didguillot|legrandaugustin|maopeninou|clairemonod|nk_m|ianbrossat|vpecresse|mgvlg|alisoumare|cocoruf|balasguillaume|pierrekanuty|bfrancois_eelv|fdiehlmann|ramayade|jphuchon|solred78|feldzer|christine_frey1|carolinemecary|dassouline|brunojulliard|juliiiie|nadabomangoli|jacquesboutault|jeanlucromero|cgirard|alain_amedro|benoithamon|anne_hidalgo|julienbayou|larrouturou|annesouyris|jeanmarcbrule|emmacosse",106464785,"Pierre Serne","PierreSerne","2010-01-19T17:04:10","Paris",3600,,,,"fr","Militant écologiste, antidiscrimination, conseiller municipal à Vincennes, vice-président de la région IDF en charge des transports et VP du STIF",11283,695,8086,,7967,254,true,,,,,,,"352726","http://abs.twimg.com/images/themes/theme5/bg.gif","https://abs.twimg.com/images/themes/theme5/bg.gif",,"http://pbs.twimg.com/profile_images/647803950918406144/8GKpC58y_normal.jpg","https://pbs.twimg.com/profile_images/647803950918406144/8GKpC58y_normal.jpg","D02B55",,"829D5E","99CC33","3E4415",true
"JULIEN","Pascal","@PJulien18","Conseil de Paris","pjulien18","maopeninou|cocoruf|bfrancois_eelv|emmacosse|jgleizes|aurelie_solans|danielvaillant|myriamelkhomri|didguillot|annesouyris|sandrinemees|anne_hidalgo|pybournazel|honore18e|pierreserne|joellemorel11|david_belliard|ericlejoindre|ianbrossat|yves_contassot|antoinetteguhl|celia_blauel|bernardjomier|jacquesboutault|c_najdovski",1930328144,"Pascal JULIEN","PJulien18","2013-10-03T11:04:29",,,,,,"fr","Conseiller de Paris @EELV18e. #ConseildeParis #Paris18",454,22,799,,170,38,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/448499789483606016/vnXP4qaJ_normal.jpeg","https://pbs.twimg.com/profile_images/448499789483606016/vnXP4qaJ_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"KLUGMAN","Patrick","@PKlugman","Conseil de Paris","pklugman","emmanuelmaurel|yvespdb|didguillot|juliendray|jeanlucromero|jushbb|bmarquaille|robertoadrian|fredhoc|karentaieb4|jvplace|jgleizes|pierrekanuty|balasguillaume|jerome_coumet|thomaslauret16|carine_petit|naweloumer|pbloche|fvauglin|philippeducloux|vincentroger754|david_belliard|celia_blauel|yves_contassot|jacquesboutault|c_najdovski|antoinetteguhl|bernardjomier|f_calandra|ericlejoindre|danielvaillant|helenebidard|pascalcherki|egregoire|oliviapolski|jlmissika|dversini|nicolasbonneto|pkomites|paidenbaum|jm_leguen|julienbargeton|baratti_elbaz|acordebard|paulineveron|ianbrossat|cgirard|maopeninou|verolevieux|pybournazel|brigitte_kuster|mpdelagontrie|francoisdagnaud|myriamelkhomri|cbrossel|remiferaud|annick_lepetit|brunojulliard|anne_hidalgo",1524302467,"Patrick Klugman","PKlugman","2013-06-17T08:26:14","Pacific Time (US & Canada)",-25200,,,,"fr","Avocat . Adjoint à la Maire de Paris en charge des Relations Internationales et de la francophonie. Le genre humain a des droits sur Paris V.Hugo",1367,62,2523,,571,100,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/564565372825640960/AWtVvr3o_normal.jpeg","https://pbs.twimg.com/profile_images/564565372825640960/AWtVvr3o_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"KOMITES","Pénélope","@PKOMITES","Conseil de Paris","pkomites","pierreserne|brigitte_kuster|geoffroyboulard|helenebidard|aziereeric|elvirajaouen|maudgatel|jdhauteserre|karentaieb4|claudegoasguen|jp_lecoq|c_najdovski|yannwehrling|catherine_dumas|marielaureharel|d_tiberi|floberthout_05|dburkli|antoinetteguhl|philippe_goujon|l_lafon|yvespdb|jgleizes|david_belliard|celia_blauel|annesouyris|joellemorel11|valerienahmias|psainsard|bernardjomier|afafgabelotaud|annick_olivier|virginiedaspet|lgoldgrab|pklugman|francoishaab|claudedargent15|nicolasbonneto|frank_cecco|gpoiraultgauvin|dversini|thomaslauret16|verolevieux|carine_petit|fvauglin|f_calandra|pybournazel|adefressenel|rkaroutchi|ramayade|vincentroger754|ericlejoindre|blandiot_faride|francoisdagnaud|marinettebache|audeevin|naweloumer|vmontandon|nicolas_nordman|philippeducloux|datirachida|nadiabrahimi|nk_m|provinisandra|mounirsatouri|didierfischer1|myriamelkhomri|karampatrick|gilmau|danielvaillant|leneouannic|eddieait_of|franckmargain|annick_lepetit|g_vuilletet|pbloche|paidenbaum|hellakr|acordebard|paulineveron|jlmissika|remiferaud|christine_frey1|jf_lamour|fredhoc|leafiloche|jushbb|oliviapolski|desarnez|agillmann|pascalcherki|bavay|julienbargeton|larrouturou|chantal_jouanno|feldzer|carolinemecary|fredvalletoux|mgvlg|francoiskalfon|jeromeimpe|juliiiie|rogermadec|jm_leguen|brunobeschizza|fdelapierre|alisoumare|ianbrossat|jvplace|cocoruf|rosesarkissian|g_wortham|hichamaffane|egregoire|scharnoz|baratti_elbaz|legrandaugustin|yaminabenguigui|cdallonnes|emmanuelmaurel|sgrandgambe|llechatellier|vpecresse|yannicktrigance|juliendray|didguillot|maopeninou|mpdelagontrie|bmarquaille|jphuchon|dassouline|nadabomangoli|mariannelouis|murielguenoux|balasguillaume|brunojulliard|michele_sabban|hzoughebi|cbrossel|mmancel|jerome_coumet|emmacosse|ch_brun|plaurent_pcf|jb_bros|pierrekanuty|jeanlucromero|anne_hidalgo|benoithamon",24503047,"penelope komites","PKOMITES","2009-03-15T08:35:55","Greenland",-10800,,,"http://www.penelopekomites.fr","fr","Adjointe à la Maire de Paris chargée des Espaces Verts Nature  Biodiversite et Affaires funéraires Conseillere de Paris 12 ème Affaires Sociales",11579,2039,4226,,3182,135,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/644219723169812481/SPuiBXCI_normal.jpg","https://pbs.twimg.com/profile_images/644219723169812481/SPuiBXCI_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"LAURENT","Pierre","@plaurent_pcf","Conseil régional d'IdF","plaurent_pcf","laurencecohen94|nicolasbonneto|pascalcherki|jgleizes|jfpellissier|emmacosse|balasguillaume|helenebidard|mgvlg|celinemalaise|raphaelleprimet|jvplace|christine_frey1|nabilakeramane|ch_brun|nadabomangoli|llechatellier|cocoruf|nk_m|emmanuelmaurel|michele_sabban|fdelapierre|mpdelagontrie|alisoumare|dassouline|juliendray|mmancel|rogermadec|vpecresse|legrandaugustin|ericcoquerel|ianbrossat|anne_hidalgo|fgaillanne|patricebessac|hzoughebi|jphuchon|benoithamon",104857771,"Pierre Laurent","plaurent_pcf","2010-01-14T16:28:02","London",,,true,"http://www.pierrelaurent.org","fr","Compte officiel du secrétaire national du PCF / Président du Parti de la gauche européenne (PGE) / Sénateur de Paris",3118,96,20513,true,517,463,true,,,,,,,"89C9FA","http://pbs.twimg.com/profile_background_images/593423162018168832/fMcjJY1c.jpg","https://pbs.twimg.com/profile_background_images/593423162018168832/fMcjJY1c.jpg",,"http://pbs.twimg.com/profile_images/605309988790235136/RnjisxdW_normal.jpg","https://pbs.twimg.com/profile_images/605309988790235136/RnjisxdW_normal.jpg","038543",,"FFFFFF","FFF200","000000",true
"PROVINI","Sandra","@ProviniSandra","Conseil régional d'IdF","provinisandra","h_doucoure|psainsard|nadabomangoli|l_lafon|emmacosse|julienbayou|hellakr|nadiabrahimi|pkomites|mpdelagontrie|francoiskalfon|eddieait_of|pierreserne|rosesarkissian|mgvlg|fredhoc|jushbb|michelevitracp|emmanuelmaurel|agillmann|cdallonnes|gilmau|sgrandgambe|jeromeimpe|didierfischer1|pierrekanuty|jeanlucromero|jm_leguen|michele_sabban|yannicktrigance|christine_frey1|benoithamon|alisoumare|anne_hidalgo|balasguillaume|jphuchon",897041480,"Sandra Provini","ProviniSandra","2012-10-22T08:22:33",,,,,"http://sandraprovini.blogspot.fr/","fr","Conseillère régionale d'Ile-de-France, #AvecBarto Conseillère municipale de Saint-Mandé.",262,15,352,,216,15,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/558200737105063936/0mhM1hp6_normal.jpeg","https://pbs.twimg.com/profile_images/558200737105063936/0mhM1hp6_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"SAINSARD","Philippe","@psainsard","Conseil régional d'IdF","psainsard","ramayade|chantal_jouanno|michelevitracp|elvirajaouen|marierichard77|julienbayou|cocoruf|clairemonod|mounirsatouri|ortegapelletier|dassouline|cbrossel|mpbadre|c_najdovski|brigitte_kuster|cgirard|julienbargeton|durovray|vpecresse|mpdelagontrie|jvplace|llechatellier|remiferaud|bfrancois_eelv|jm_leguen|benoithamon|francoiskalfon|ch_brun|didguillot|anne_hidalgo|alain_amedro|nadabomangoli|emmacosse|provinisandra|mgvlg|pkomites|murielguenoux|h_doucoure|cdallonnes|hellakr|jphuchon|eddieait_of|audeevin|bmarquaille|pierreserne|mariannelouis|hichamaffane|agillmann|sgrandgambe|alisoumare|larrouturou|jeromeimpe|christine_frey1|didierfischer1|yannicktrigance|jeanlucromero|nadiabrahimi|emmanuelmaurel|balasguillaume|rosesarkissian|g_wortham|robertoadrian|gilmau|gillesbattailt|mmancel|jushbb|pierrekanuty",2556881239,"Philippe SAINSARD","psainsard","2014-06-09T13:32:34","Paris",3600,,,"http://www.philippesainsard.fr","fr","Conseiller régional PS d'Ile de France @CRPSIDF, administrateur du STIF, conseiller municipal d'opposition Combs la Ville (77)",277,4,429,,611,22,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/476001247195955201/WeEWoUCF_normal.jpeg","https://pbs.twimg.com/profile_images/476001247195955201/WeEWoUCF_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"BOURNAZEL","Pierre-Yves","@pybournazel","Les deux","pybournazel","maudgatel|myriamelkhomri|deborahpawlik|d_tiberi|floberthout_05|david_belliard|pierregaboriau|yvespdb|franckmargain|egregoire|jf_lamour|nicolasbonneto|vmontandon|jdhauteserre|frank_cecco|fmehal|vincentroger754|c_najdovski|celia_blauel|marielaureharel|julienbayou|nk_m|pascalcherki|adefressenel|yannwehrling|julieboillot|karampatrick|ramayade|julienbargeton|francoiskalfon|rezeg_hamida|maopeninou|brunobeschizza|beaudetstephane|ericlejoindre|jvplace|danielegiazzi|erichelard|patrick_tremege|cbe16|geoffroydidier|lellouchepierre|jp_lecoq|brigitte_kuster|remiferaud|pierrekanuty|catherine_dumas|rkaroutchi|a_vesperini|mdoaeschlimann|yaminabenguigui|bfrancois_eelv|balasguillaume|chantal_jouanno|oliviapolski|nathfanfant|pkomites|honore18e|sve83|dburkli|jacquesboutault|jdbrg|legrandaugustin|bernard_debre|lecuyercatherin|juliendray|claudegoasguen|mpdelagontrie|jm_leguen|cgirard|brunojulliard|cbrossel|durovray|mpbadre|gillesbattailt|datirachida|sdeschiens|geoffroyboulard|jeanlucromero|olivierthomas_|benoithamon|anne_hidalgo|jphuchon|flefebvre_rf|philippe_goujon|gpoiraultgauvin",90409722,"PierreYves Bournazel","pybournazel","2009-11-16T15:03:08","Paris",3600,,,,"fr","Habitant du 18e - Tête de liste de Paris pour @vpecresse #regionales2015 - Conseiller de #Paris - Conseiller Régional #IledeFrance",12728,8,14812,,2840,335,,,,,,,,"009AB9","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",true,"http://pbs.twimg.com/profile_images/641622930598830081/p80h6rXi_normal.jpg","https://pbs.twimg.com/profile_images/641622930598830081/p80h6rXi_normal.jpg","0099B9",,"000000","95E822","005091",true
"YADE","Rama","@ramayade","Conseil régional d'IdF","ramayade",,17172412,"Rama Yade","ramayade","2008-11-04T23:15:02","Paris",3600,,true,"http://www.allons-enfants.org","fr","Ancien Ministre (Droits de l'Homme puis Sports) et Ambassadeur de France à l'Unesco. Conseillère régionale Ile-de-France (Parti radical-UDI). DG Allons Enfants!",1048,,47375,,100,698,,,,,,,,"131516","http://pbs.twimg.com/profile_background_images/463252013459861504/z-Jbeijx.jpeg","https://pbs.twimg.com/profile_background_images/463252013459861504/z-Jbeijx.jpeg",true,"http://pbs.twimg.com/profile_images/549204172143206400/NY7bNHlA_normal.jpeg","https://pbs.twimg.com/profile_images/549204172143206400/NY7bNHlA_normal.jpeg","9266CC",,"FFFFFF","DDEEF6","333333",true
"PRIMET","Rapahaëlle","@raphaelleprimet","Conseil de Paris","raphaelleprimet","emmacosse|vmontandon|annick_lepetit|pybournazel|dburkli|marielaureharel|deborahpawlik|floberthout_05|joellemorel11|jeanlucromero|benoithamon|julienbayou|atanaseparis20|patrick_tremege|claudegoasguen|bernardjomier|nathfanfant|lecuyercatherin|brigitte_kuster|oliviapolski|honore18e|ericcoquerel|nk_m|yvespdb|rvbegue|dversini|laurencecohen94|scharnoz|jlmissika|baratti_elbaz|sergiotinti1|jb_bros|yannwehrling|camophilippe|acordebard|cbrossel|david_belliard|kone_fatou|aurelie_solans|pjulien18|fmehal|annesouyris|hzoughebi|pkomites|jfpellissier|pklugman|naweloumer|myriamelkhomri|julienbargeton|leafiloche|maopeninou|cgirard|brunojulliard|paulineveron|carine_petit|paidenbaum|verolevieux|thomaslauret16|celia_blauel|jacquesboutault|yves_contassot|remiferaud|egregoire|pbloche|antoinetteguhl|fredhoc|celinemalaise|nathaliemaquoi|virginiedaspet|nicolasbonneto|f_calandra|mgvlg|jgleizes|c_najdovski|marinettebache|emmanuelmaurel|anne_hidalgo|pascalcherki|ortegapelletier|helenebidard|patricebessac|manubecker|ianbrossat|fgaillanne|plaurent_pcf",47947690,"Raphaelle Primet","raphaelleprimet","2009-06-17T12:44:38","Paris",3600,,,,"fr","75020 punk grecque communiste et athée , conseillère de Paris secrétaire de section du 20 eme responsable Palestine nationale #PCF #FDG",5722,9397,1168,,1841,27,true,true,,,,,,"B8000F","http://pbs.twimg.com/profile_background_images/378800000174799715/ou5_zrY0.jpeg","https://pbs.twimg.com/profile_background_images/378800000174799715/ou5_zrY0.jpeg",true,"http://pbs.twimg.com/profile_images/617724369352171520/PtDcjL3s_normal.jpg","https://pbs.twimg.com/profile_images/617724369352171520/PtDcjL3s_normal.jpg","B80019",,"000000","95E8EC","3C3940",true
"FERAUD","Rémi","@RemiFeraud","Conseil de Paris","remiferaud","g_wortham|rosesarkissian|tassouline|jushbb|emercier14|laurencecohen94|ramayade|michassouline|gilmau|flefebvre_rf|d_tiberi|beaudetstephane|mounirsatouri|maudgatel|a_vesperini|bealecouturier|edithgallois|dpremel|francoishaab|alix_bougeret|aziereeric|fmehal|hodentt|hzoughebi|kone_fatou|raphaelleprimet|sandrinemees|lecuyercatherin|geoffroydidier|danielegiazzi|gybloch|honore18e|julieboillot|pauriacombe|psainsard|aurelie_solans|yvespdb|valerienahmias|fgaillanne|annick_olivier|pjulien18|antoinetteguhl|joellemorel11|david_belliard|jdhauteserre|geoffroyboulard|agovciyan|nathfanfant|afafgabelotaud|nicolasbonneto|atanaseparis20|karentaieb4|claudedargent15|lgoldgrab|floberthout_05|dversini|virginiedaspet|desarnez|celia_blauel|fvauglin|f_calandra|verolevieux|adefressenel|pklugman|patricebessac|marierichard77|helenebidard|vmontandon|erichelard|atachene|catherine_dumas|cbe16|pierregaboriau|marielaureharel|francoisdagnaud|vincentroger754|jbmenguy75015|jgleizes|guerin_serge|philippeducloux|lellouchepierre|nathaliemaquoi|carine_petit|thomaslauret16|jp_lecoq|sgrandgambe|gatignon_steph|yves_contassot|patrick_tremege|jeromeimpe|annick_lepetit|olga_johnson|deborahpawlik|bernard_debre|jeanmarcbrule|pbloche|dburkli|bfrancois_eelv|rkaroutchi|jeromedubus|clairemonod|annesouyris|alain_amedro|jf_lamour|claudegoasguen|chantal_jouanno|legrandaugustin|pybournazel|llechatellier|carolinemecary|gpoiraultgauvin|jacquesboutault|philippe_goujon|brigitte_kuster|manubecker|datirachida|fredhoc|agillmann|bernardjomier|nk_m|hichamaffane|emmacosse|plaurent_pcf|ericcoquerel|jvplace|didguillot|c_najdovski|murielguenoux|michele_sabban|yaminabenguigui|myriamelkhomri|danielvaillant|marinettebache|jlmissika|pierreserne|mmancel|naweloumer|paulineveron|leafiloche|nicolas_nordman|hellakr|alisoumare|cdallonnes|balasguillaume|francoiskalfon|vpecresse|cocoruf|yannicktrigance|bmarquaille|robertoadrian|julienbayou|egregoire|ch_brun|jm_leguen|jerome_coumet|pascalcherki|juliendray|christine_frey1|oliviapolski|eddieait_of|paidenbaum|scharnoz|cgirard|nadabomangoli|emmanuelmaurel|mariannelouis|ericlejoindre|mpdelagontrie|ianbrossat|pkomites|baratti_elbaz|acordebard|julienbargeton|jb_bros|jeanlucromero|pierrekanuty|cbrossel|rogermadec|maopeninou|dassouline|benoithamon|brunojulliard|jphuchon|anne_hidalgo",519390633,"Rémi Féraud","RemiFeraud","2012-03-09T11:01:35","Paris",3600,,,,"fr","Maire du 10e arrondissement de @paris #Paris10 - Président du groupe socialiste et apparentés au #ConseildeParis",8825,1674,8388,,4018,207,true,,,,,,,"C0DEED","http://pbs.twimg.com/profile_background_images/378800000031562547/6b3c8e25b0ca33e6cb4528d3d2b0d5e9.jpeg","https://pbs.twimg.com/profile_background_images/378800000031562547/6b3c8e25b0ca33e6cb4528d3d2b0d5e9.jpeg",true,"http://pbs.twimg.com/profile_images/544985801386246145/1lDmlohI_normal.jpeg","https://pbs.twimg.com/profile_images/544985801386246145/1lDmlohI_normal.jpeg","0084B4",,"FFFFFF","DDEEF6","333333",true
"REZEG","Hamida","@rezeg_hamida","Conseil régional d'IdF","rezeg_hamida","olga_johnson|deborahpawlik|catherine_dumas|ddouillet|yannwehrling|desarnez|myriamelkhomri|dgabriel92|ramayade|pierregaboriau|atanaseparis20|jvplace|floberthout_05|stephaniechupin|bernard_debre|philippe_goujon|chantal_jouanno|marielaureharel|brunojulliard|rosesarkissian|cbe16|anne_hidalgo|durovray|jdbrg|jl_santini|karampatrick|jphuchon|juliendray|frank_cecco|atachene|vincentroger754|nk_m|adefressenel|mdoaeschlimann|danielegiazzi|mpbadre|dburkli|franckmargain|sve83|fredvalletoux|chantalbrunel|gillesbattailt|sdeschiens|honore18e|jf_lamour|jp_lecoq|claudegoasguen|brigitte_kuster|geoffroyboulard|gpoiraultgauvin|pybournazel|vpecresse|flefebvre_rf|geoffroydidier|brunobeschizza|nathfanfant|beaudetstephane|datirachida|rkaroutchi",637188442,"hamida rezeg","rezeg_hamida","2012-07-16T18:43:22",,,,,,"fr","Adjointe au Maire Meaux /Conseillère Régionale d'Ile de France - Porte Parole de Valérie Pécresse/Régionales2015 # Les Républicains - Calligraphie Passion.",4272,3783,1616,,1345,34,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/596785936190550019/VSibUWol_normal.jpg","https://pbs.twimg.com/profile_images/596785936190550019/VSibUWol_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"KAROUTCHI","Roger","@RKaroutchi","Conseil régional d'IdF","rkaroutchi","mounirsatouri|vpecresse|bgauducheau|dgabriel92|dburkli|claudegoasguen|nathfanfant|floberthout_05|philippe_goujon|jvplace|karampatrick|brigitte_kuster|rezeg_hamida|jp_lecoq|mpdelagontrie|flefebvre_rf|mgvlg|durovray|honore18e|danielegiazzi|geoffroydidier|lellouchepierre|remiferaud|gillesbattailt|catherine_dumas|jphuchon|olivierthomas_|pybournazel|sdeschiens|chantal_jouanno|nk_m",519339693,"Roger KAROUTCHI","RKaroutchi","2012-03-09T09:33:06","Paris",3600,,true,"http://www.senat.fr/senateur/karoutchi_roger99004r.html","fr","Sénateur des Hauts-de-Seine - Ancien Ministre",1761,28,17657,,874,299,,,,,,,,"022330","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png",,"http://pbs.twimg.com/profile_images/1883406713/371_46971420768_1394_n_normal.jpg","https://pbs.twimg.com/profile_images/1883406713/371_46971420768_1394_n_normal.jpg","0084B4",,"A8C7F7","C0DFEC","333333",true
"ROMERO","Roberto","@robertoadrian","Conseil régional d'IdF","robertoadrian","agovciyan|chantal_jouanno|elvirajaouen|egregoire|celia_blauel|ericcoquerel|sve83|jfpellissier|pklugman|celinemalaise|baratti_elbaz|mounirsatouri|nabilakeramane|g_vuilletet|jeanmarcbrule|julienbargeton|julienbayou|cbrossel|anne_hidalgo|didierfischer1|olivierthomas_|murielguenoux|psainsard|pbloche|larrouturou|acordebard|bfrancois_eelv|remiferaud|agillmann|francisparny|alain_amedro|plaurent_pcf|emmacosse|frank_cecco|tassouline|hzoughebi|carine_petit|marielauremeyer|juliendray|jvplace|didguillot|nadiabrahimi|jm_leguen|ortegapelletier|dmbanza|llechatellier|eddieait_of|jushbb|mpbadre|scharnoz|michele_sabban|mgvlg|h_doucoure|oliviapolski|sgrandgambe|bavay|bmarquaille|vpecresse|francoiskalfon|ericlejoindre|hichamaffane|dassouline|paulineveron|ianbrossat|jeanlucromero|yannicktrigance|alisoumare|michelevitracp|mmancel|leafiloche|jeromeimpe|christine_frey1|gilmau|g_wortham|cocoruf|fdelapierre|hellakr|rosesarkissian|brunojulliard|pkomites|ch_brun|fredhoc|pierreserne|clairemonod|maopeninou|nadabomangoli|mpdelagontrie|emmanuelmaurel|cdallonnes|mariannelouis|pierrekanuty|balasguillaume|pascalcherki|jphuchon|benoithamon",38677657,"Roberto Romero","robertoadrian","2009-05-08T14:42:53","Paris",3600,,,"http://www.robertoromero.eu","fr","Vice-président de la Région Ile de France chargé des affaires internationales et européennes, Maire-Adjoint ville de Bagneux.",4816,212,2180,,1777,57,true,,,,,,,"CDC2CA","http://pbs.twimg.com/profile_background_images/709596184/2e3410cd4a18e2209bce4fefbeb5b00f.png","https://pbs.twimg.com/profile_background_images/709596184/2e3410cd4a18e2209bce4fefbeb5b00f.png",,"http://pbs.twimg.com/profile_images/654055972193837056/2NxScUHf_normal.png","https://pbs.twimg.com/profile_images/654055972193837056/2NxScUHf_normal.png","CC3366",,"FFFFFF","DDEEF6","333333",
"MADEC","Roger","@rogermadec","Conseil de Paris","rogermadec","michele_sabban|olivierthomas_|bfrancois_eelv|nabilakeramane|didguillot|cbrossel|ianbrossat|jerome_coumet|scharnoz|brunojulliard|jb_bros|ericlejoindre|murielguenoux|emmanuelmaurel|pierrekanuty|cgirard|jeanlucromero|maopeninou|anne_hidalgo|juliendray|benoithamon|dassouline|leafiloche|jphuchon",85596315,"Roger MADEC","rogermadec","2009-10-27T15:48:32","Paris",3600,,true,"http://www.rogermadec.fr","fr","Sénateur de Paris",902,,3754,,552,256,,,,,,,,"EBEBEB","http://pbs.twimg.com/profile_background_images/49293784/Un_joli_fond.jpg","https://pbs.twimg.com/profile_background_images/49293784/Un_joli_fond.jpg",,"http://pbs.twimg.com/profile_images/494348946/R.Madec3_normal.jpg","https://pbs.twimg.com/profile_images/494348946/R.Madec3_normal.jpg","990000",,"DFDFDF","F3F3F3","333333",true
